,거래일,옵션,거래가,빠른배송
462,21/01/20,265,"1,599,000원",False
463,21/01/20,270,"1,600,000원",False
464,21/01/20,270,"1,550,000원",False
465,21/01/20,260,"1,550,000원",False
466,21/01/18,260,"1,500,000원",False
467,21/01/18,270,"1,399,000원",False
468,21/01/17,280,"1,350,000원",False
469,21/01/14,255,"1,600,000원",False
470,21/01/14,235,"2,800,000원",False
471,21/01/13,265,"1,350,000원",False
472,21/01/10,265,"1,329,000원",False
473,21/01/10,255,"1,689,000원",False
474,21/01/09,280,"1,390,000원",False
475,21/01/08,260,"1,500,000원",False
476,21/01/08,250,"1,500,000원",False
477,21/01/06,275,"1,300,000원",False
478,21/01/05,275,"1,330,000원",False
479,21/01/04,285,"1,330,000원",False
480,21/01/04,285,"1,320,000원",False
481,21/01/03,275,"1,300,000원",False
482,21/01/03,275,"1,288,000원",False
483,21/01/03,280,"1,289,000원",False
484,21/01/02,270,"1,350,000원",False
485,20/12/31,275,"1,239,000원",False
486,20/12/28,265,"1,240,000원",False
487,20/12/28,270,"1,250,000원",False
488,20/12/28,250,"1,500,000원",False
489,20/12/28,255,"1,200,000원",False
490,20/12/28,240,"2,400,000원",False
491,20/12/27,260,"1,150,000원",False
492,20/12/27,250,"1,250,000원",False
493,20/12/26,260,"1,235,000원",False
494,20/12/25,265,"1,090,000원",False
495,20/12/25,270,"1,299,000원",False
496,20/12/23,255,"1,100,000원",False
497,20/12/23,245,"2,000,000원",False
498,20/12/22,270,"1,130,000원",False
499,20/12/19,290,"1,100,000원",False
500,20/12/19,260,"1,100,000원",False
501,20/12/18,265,"1,100,000원",False
502,20/12/18,275,"1,198,000원",False
503,20/12/17,265,"1,050,000원",False
504,20/12/13,240,"1,700,000원",False
505,20/12/12,270,"1,032,000원",False
506,20/12/12,270,"1,136,000원",False
507,20/12/11,255,"1,070,000원",False
508,20/12/10,260,"1,140,000원",False
509,20/12/08,290,"1,030,000원",False
510,20/12/07,265,"1,051,000원",False
511,20/12/07,265,"1,070,000원",False
512,20/12/07,275,"1,198,000원",False
513,20/12/06,270,"1,140,000원",False
514,20/12/04,260,"1,145,000원",False
515,20/12/01,255,"1,150,000원",False
516,20/12/01,280,"1,090,000원",False
517,20/11/30,270,"1,140,000원",False
518,20/11/26,270,"1,090,000원",False
519,20/11/25,280,"1,050,000원",False
520,20/11/20,265,"1,050,000원",False
521,20/11/15,260,"1,130,000원",False
522,20/11/15,240,"1,450,000원",False
523,20/11/13,275,"1,200,000원",False
524,20/11/11,280,"1,150,000원",False
525,20/11/10,285,"1,249,000원",False
526,20/11/10,285,"1,200,000원",False
527,20/11/08,280,"1,270,000원",False
528,20/11/08,255,"1,190,000원",False
529,20/11/08,270,"1,100,000원",False
530,20/11/07,245,"1,499,000원",False
531,20/11/07,255,"1,060,000원",False
532,20/11/06,260,"1,100,000원",False
533,20/11/05,280,"1,269,000원",False
534,20/11/04,270,"1,134,000원",False
535,20/11/04,270,"1,139,000원",False
536,20/11/02,290,"1,300,000원",False
537,20/11/01,290,"1,120,000원",False
538,20/10/31,240,"1,300,000원",False
539,20/10/30,290,"1,125,000원",False
540,20/10/30,270,"1,100,000원",False
541,20/10/29,255,"1,150,000원",False
542,20/10/27,255,"1,200,000원",False
543,20/10/24,280,"1,236,000원",False
544,20/10/23,270,"1,149,000원",False
545,20/10/22,290,"1,248,000원",False
546,20/10/18,275,"1,200,000원",False
547,20/10/16,285,"1,200,000원",False
548,20/10/15,260,"1,300,000원",False
549,20/10/14,260,"1,199,000원",False
550,20/10/13,280,"1,216,000원",False
551,20/10/10,280,"1,220,000원",False
552,20/10/06,270,"1,130,000원",False
553,20/10/05,270,"1,120,000원",False
554,20/10/02,265,"1,102,000원",False
555,20/10/02,265,"1,190,000원",False
556,20/10/01,270,"1,150,000원",False
557,20/10/01,270,"1,155,000원",False
558,20/09/27,275,"1,300,000원",False
559,20/09/21,255,"1,190,000원",False
560,20/09/17,240,"1,500,000원",False
561,20/09/17,265,"1,150,000원",False
562,20/09/14,255,"1,280,000원",False
563,20/09/13,265,"1,199,000원",False
564,20/09/10,260,"1,170,000원",False
