,거래일,옵션,거래가,빠른배송
738,22/12/05,175,"210,000원",False
739,22/12/05,200,"146,000원",False
740,22/12/05,215,"169,000원",False
741,22/12/05,200,"131,000원",False
742,22/12/05,170,"150,000원",False
743,22/12/05,220,"170,000원",False
744,22/12/05,200,"140,000원",False
745,22/12/05,165,"175,000원",False
746,22/12/05,210,"140,000원",False
747,22/12/05,180,"145,000원",False
748,22/12/05,200,"140,000원",False
749,22/12/05,220,"180,000원",False
750,22/12/05,190,"150,000원",False
751,22/12/05,190,"141,000원",False
752,22/12/05,200,"144,000원",False
753,22/12/05,210,"148,000원",False
754,22/12/05,180,"147,000원",False
755,22/12/04,170,"170,000원",False
756,22/12/04,210,"155,000원",False
757,22/12/04,210,"150,000원",False
758,22/12/04,210,"150,000원",False
759,22/12/04,180,"148,000원",False
760,22/12/04,180,"153,000원",False
761,22/12/04,200,"142,000원",True
762,22/12/04,200,"141,000원",False
763,22/12/04,170,"150,000원",False
764,22/12/04,200,"141,000원",False
765,22/12/04,170,"147,000원",False
766,22/12/04,210,"151,000원",False
767,22/12/04,210,"155,000원",False
768,22/12/04,200,"143,000원",False
769,22/12/04,210,"160,000원",False
770,22/12/04,170,"175,000원",False
771,22/12/04,220,"184,000원",False
772,22/12/04,180,"155,000원",True
